lb,ub,Qsg,Tout,Tair_true,u_true
22.0,24.0,20.789999,22.5,23.175203,1.683014394390682
22.0,24.0,27.68662,23.0,23.151684,-3.4465670742955012
22.0,24.0,36.63,23.5,23.179295,-59.52537256354219
22.0,24.0,45.51401,23.899998,23.137644,-60.17850170832253
22.0,24.0,53.46,24.400002,23.167604,-101.26062711430058
22.0,24.0,63.33683,24.899994,23.146671,-103.90796891903761
22.0,24.0,71.28,25.300003,23.176569,-146.91778571297004
22.0,24.0,79.166245,25.599998,23.152748,-147.06240827701703
22.0,24.0,145.89265,25.900002,23.184076,-224.74934270796945
22.0,24.0,246.56677,26.0,23.121387,-221.79852717076307
22.0,24.0,173.07942,26.099998,23.181828,-262.0095786281181
22.0,24.0,111.61102,26.199997,23.160412,-266.202832387123
22.0,24.0,82.0531,26.300003,23.165604,-307.78256498265046
22.0,24.0,74.19247,26.300003,23.111835,-302.92128772568407
22.0,24.0,67.151726,26.300003,23.11596,-345.5083774939018
22.0,24.0,56.365948,26.199997,23.053276,-339.58983769154
22.0,24.0,47.31673,26.0,23.048119,-374.0432782567708
22.0,24.0,36.564342,25.700005,22.986023,-367.73774371425344
22.0,24.0,28.541805,25.5,22.971163,-396.374084522107
22.0,24.0,24.64516,25.0,22.90703,-387.5878104273877
22.0,24.0,21.522997,24.5,22.888126,-104.46515259779983
22.0,24.0,21.522997,24.5,23.092102,-130.1645581072596
22.0,24.0,28.450281,23.3,23.070007,-143.50202888346348
22.0,24.0,17.029022,22.7,23.034504,-149.26375085522955
22.0,24.0,6.533503,22.0,22.998367,-199.084886558631
15.0,28.0,0.0,21.8,22.8886,-209.62155789332706
15.0,28.0,0.0,21.599998,22.821844,-211.79521774283614
15.0,28.0,0.0,21.5,22.772545,-214.46883597093614
15.0,28.0,0.0,21.300003,22.725676,-326.8417894782947
15.0,28.0,0.0,21.300003,22.513075,-376.2618597386719
15.0,28.0,0.0,21.199997,22.364803,-601.3334890578383
15.0,28.0,0.0,21.199997,21.952503,-613.390652462314
15.0,28.0,0.0,21.199997,21.808125,-17.125710508087707
15.0,28.0,0.0,21.100002,22.622072,-707.4673040827744
15.0,28.0,0.0,21.0,21.669527,106.96960291749679
15.0,28.0,0.0,20.900002,22.717579,-836.010246439733
15.0,28.0,0.0,20.7,21.426924,248.9925382272391
15.0,28.0,0.0,20.5,22.833895,-984.7015249184883
15.0,28.0,0.0,20.300003,21.16166,257.36606131894644
15.0,28.0,0.0,20.100002,22.746016,-875.219091708315
15.0,28.0,0.0,19.8,21.249802,41.85118203187187
15.0,28.0,0.0,19.5,22.374958,140.7118342499258
15.0,28.0,0.0,19.3,22.671467,224.41500355783137
15.0,28.0,3.63858,19.400002,22.864498,177.87480756044584
15.0,28.0,25.094818,19.400002,22.858295,221.98254927367282
22.0,24.0,36.90649,19.699997,22.964884,191.0039701224634
22.0,24.0,59.93588,19.899998,22.976355,203.51613768861097
22.0,24.0,27.522263,20.400002,23.043617,204.55399270682267
22.0,24.0,118.19638,20.900002,23.090794,25.606676604922086
22.0,24.0,167.44061,21.5,23.08823,-1.8894182785112434
22.0,24.0,118.28038,22.099998,23.113964,-49.96233459351657
22.0,24.0,101.953445,22.600002,23.09118,-49.94498139363998
22.0,24.0,121.052124,23.2,23.12923,-96.93475706198922
22.0,24.0,234.8082,23.5,23.110397,-120.20406522630304
22.0,24.0,349.7261,23.899998,23.145002,-172.79416273766827
22.0,24.0,412.05045,24.299995,23.160183,-191.51184820881008
22.0,24.0,252.37506,24.800003,23.224487,-235.60901922875695
22.0,24.0,386.27136,25.199997,23.202559,-235.5704947889804
22.0,24.0,288.37326,25.599998,23.280106,-260.75911825729224
22.0,24.0,177.93686,25.800003,23.292444,-273.4278782442054
22.0,24.0,210.03145,26.099998,23.288223,-301.8410429523732
22.0,24.0,176.43246,26.199997,23.273487,-305.30164624743304
22.0,24.0,83.76269,26.300003,23.279736,-361.4791076843475
22.0,24.0,226.65495,26.300003,23.18409,-329.31598198459193
22.0,24.0,204.10748,26.300003,23.250256,-377.7556133275538
22.0,24.0,243.58685,26.099998,23.19878,-365.7970253455542
22.0,24.0,151.88046,26.0,23.22998,-413.28350088094606
22.0,24.0,158.2016,25.599998,23.151375,-402.75481164803546
22.0,24.0,68.78861,25.199997,23.148396,-132.21191161711835
22.0,24.0,95.48466,25.199997,23.325417,-145.5567542291937
22.0,24.0,18.432262,23.899998,23.32159,-182.4234432855754
22.0,24.0,27.027855,23.0,23.230879,-168.92445696060264
22.0,24.0,9.786674,22.099998,23.203825,-204.31165930773045
15.0,28.0,0.0,22.0,23.10147,-219.5580169186063
15.0,28.0,0.0,21.8,23.015388,-224.25487537262006
15.0,28.0,0.0,21.7,22.947857,-215.1700349298584
15.0,28.0,0.0,21.599998,22.905083,-301.95403762463326
15.0,28.0,0.0,21.599998,22.722967,-328.5599348686699
15.0,28.0,0.0,21.599998,22.608171,-568.1505359586314
15.0,28.0,0.0,21.5,22.176826,-618.7926999849559
15.0,28.0,0.0,21.399998,21.968853,-155.88866627806902
15.0,28.0,0.0,21.300003,22.564356,-865.6672944648577
15.0,28.0,0.0,21.100002,21.531927,118.14913419894162
15.0,28.0,0.0,20.900002,22.80103,-1055.7221155099526
15.0,28.0,0.0,20.7,21.179619,291.8614809501656
15.0,28.0,0.0,20.599998,22.914734,-1061.5373251936337
15.0,28.0,0.0,20.400002,21.09975,267.9426004691065
15.0,28.0,0.0,20.2,22.788689,-917.135224039295
15.0,28.0,0.0,20.100002,21.224024,43.77443878505255
15.0,28.0,0.0,20.100002,22.402266,145.43194686931997
15.0,28.0,0.0,20.0,22.711153,211.93186996906599
15.0,28.0,3.5940309,20.300003,22.8832,163.97645661506454
15.0,28.0,21.325626,20.5,22.87507,213.12469133228763
22.0,24.0,40.362774,21.0,22.991798,170.85843171203402
22.0,24.0,77.34788,21.5,22.994171,176.99424442060644
22.0,24.0,131.2925,22.0,23.061165,95.66380849033686
22.0,24.0,125.370476,22.600002,23.015564,15.085298487180353
22.0,24.0,77.88504,23.099998,23.140078,-12.920645806592802
22.0,24.0,91.301056,23.600002,23.159878,-70.17069130027244
22.0,24.0,186.72475,23.899998,23.127235,-91.13401148148318
22.0,24.0,278.53458,24.299995,23.161034,-144.5810094908628
22.0,24.0,424.78308,24.400002,23.167309,-175.4067240844917
22.0,24.0,491.8702,24.5,23.228115,-251.4126346362401
22.0,24.0,440.47263,24.800003,23.224808,-219.27818989479948
22.0,24.0,339.75006,25.100006,23.344952,-251.97356636114534
22.0,24.0,355.6999,25.400002,23.357327,-258.349018928993
22.0,24.0,231.97972,25.800003,23.403294,-280.0673598365977
22.0,24.0,138.026,26.0,23.39281,-289.0680237951633
22.0,24.0,303.5162,26.199997,23.375328,-298.97616514544535
22.0,24.0,436.70782,26.199997,23.407745,-312.7579400080713
22.0,24.0,375.58124,26.300003,23.461826,-341.4967716103929
22.0,24.0,406.9986,26.199997,23.464111,-343.744569868261
22.0,24.0,199.89572,26.199997,23.506664,-407.3038067766762
22.0,24.0,267.36404,26.0,23.397661,-385.78383533116283
22.0,24.0,139.70319,25.800003,23.42462,-436.3609800471313
22.0,24.0,138.96924,25.5,23.318287,-424.1904145465308
22.0,24.0,41.91,25.199997,23.293911,-161.528047910098
22.0,24.0,87.588425,25.199997,23.436481,-165.46001797680492
22.0,24.0,19.305,24.299995,23.429335,-198.4689122798651
22.0,24.0,15.997661,23.800003,23.335781,-186.02647572810076
22.0,24.0,17.413437,23.3,23.298817,-215.46169275716017
15.0,28.0,0.0,23.099998,23.205826,-223.51566089029342
15.0,28.0,0.0,23.0,23.131018,-239.13795536959037
15.0,28.0,0.0,22.900002,23.049189,-229.0078791033581
15.0,28.0,0.0,22.800003,23.006222,-299.77489602818514
15.0,28.0,0.0,22.7,22.848385,-309.5168732530993
15.0,28.0,0.0,22.7,22.763487,-541.1245654990097
15.0,28.0,0.0,22.600002,22.35108,-608.391025536209
15.0,28.0,0.0,22.5,22.124268,-538.8606235318176
15.0,28.0,0.0,22.399998,22.121218,-410.1448023687515
15.0,28.0,0.0,22.3,22.246965,-566.1156567294648
15.0,28.0,0.0,22.199997,21.975195,-59.61162798193277
15.0,28.0,0.0,22.099998,22.648893,-993.0676627861985
15.0,28.0,0.0,21.900002,21.3083,249.22065322127156
15.0,28.0,0.0,21.7,22.928387,-1054.1765003874605
15.0,28.0,0.0,21.5,21.17553,248.67181245889196
15.0,28.0,0.0,21.300003,22.836025,70.28731543062815
15.0,28.0,0.0,21.100002,22.800732,71.31901136448033
15.0,28.0,0.0,21.0,22.823631,147.8496481261322
15.0,28.0,2.9756546,21.599998,22.965141,120.9617477995065
15.0,28.0,32.360374,22.199997,22.974905,150.54514544969317
22.0,24.0,56.65066,22.800003,23.06271,103.54761202336175
22.0,24.0,93.3003,23.400002,23.05326,121.77203512868641
22.0,24.0,127.118034,24.199997,23.135693,25.243263849683842
22.0,24.0,211.9757,24.899994,23.065056,-53.36166156622471
22.0,24.0,183.58362,25.5,23.211973,-93.19801425006318
22.0,24.0,297.46002,26.099998,23.237453,-153.08118979313292
22.0,24.0,320.95633,26.599998,23.24688,-170.02557189864905
22.0,24.0,440.64847,27.099998,23.30856,-210.12387286821746
22.0,24.0,401.4353,27.399994,23.367989,-214.7423482788053
22.0,24.0,555.3949,27.800003,23.452501,-340.35450415684295
22.0,24.0,579.64465,27.900002,23.39713,-348.9608589716513
22.0,24.0,596.25964,28.0,23.477348,-390.4425391688493
22.0,24.0,563.94257,28.0,23.518341,-379.001386397941
22.0,24.0,510.96338,28.099998,23.613781,-369.4333196453042
22.0,24.0,597.89355,28.099998,23.69688,-462.38749806497265
22.0,24.0,521.44403,28.200005,23.647636,-402.85472437889496
22.0,24.0,512.93317,28.099998,23.771608,-422.4509702795376
22.0,24.0,405.23663,28.099998,23.80183,-424.8842281237031
22.0,24.0,403.46054,27.900002,23.812721,-428.0653695955949
22.0,24.0,250.76968,27.699997,23.82453,-447.8145422631816
22.0,24.0,208.73006,27.099998,23.766237,-435.6590309688771
22.0,24.0,129.4486,26.599998,23.742516,-473.2070385892114
22.0,24.0,90.93655,25.700005,23.627708,-463.16407417662276
22.0,24.0,59.235,24.800003,23.562355,-198.71074612418886
22.0,24.0,43.23,24.800003,23.684296,-214.6930956538681
22.0,24.0,27.885,21.900002,23.616571,-224.47952907550712
22.0,24.0,14.025,20.400002,23.520782,-211.80352512411048
22.0,24.0,23.925617,18.899998,23.441723,-217.35584669214222
15.0,28.0,0.0,18.3,23.33638,-231.38336298796088
15.0,28.0,0.0,17.600002,23.206339,-247.85789666793
15.0,28.0,0.0,17.099998,23.070848,-231.35862241984051
15.0,28.0,0.0,16.599998,22.984777,-287.2479403551934
15.0,28.0,0.0,16.300003,22.798857,-303.4412584167803
15.0,28.0,0.0,15.900002,22.658142,-547.8645937727139
15.0,28.0,0.0,15.599998,22.176624,-599.6799042736932
15.0,28.0,0.0,15.400002,21.92138,-68.46576621285772
15.0,28.0,0.0,15.300003,22.57712,-465.0586339181633
15.0,28.0,0.0,15.200001,22.000755,25.849972824691235
15.0,28.0,0.0,15.200001,22.588013,-295.31550706601456
15.0,28.0,0.0,15.200001,22.140203,51.53306404244546
15.0,28.0,0.0,15.300003,22.553295,-271.03214780695413
15.0,28.0,0.0,15.300003,22.094345,54.367915715955064
15.0,28.0,0.0,15.5,22.482992,-336.7814483604881
15.0,28.0,0.0,15.599998,21.923426,47.498289109326095
15.0,28.0,0.0,15.700001,22.388031,89.71335064707097
15.0,28.0,0.0,15.799999,22.501205,253.53532277238753
15.0,28.0,0.9881338,16.5,22.767597,224.4718633577068
15.0,28.0,4.943687,17.099998,22.78349,274.18324421415315
22.0,24.0,9.839565,17.900002,22.891731,248.3604490571568
22.0,24.0,103.28284,18.600002,22.906649,214.79423783911534
22.0,24.0,111.72476,19.400002,22.924355,195.45447387828563
22.0,24.0,200.25986,20.300003,22.957306,68.78893858636775
22.0,24.0,150.63553,21.8,23.050304,29.250825588551493
22.0,24.0,308.6016,23.400002,23.070286,-67.0335472776128
22.0,24.0,296.32712,24.299995,23.044716,-83.86232050183168
22.0,24.0,472.83475,25.100006,23.109324,-147.7464967283213
22.0,24.0,466.28687,25.599998,23.159534,-183.09012761460087
22.0,24.0,563.3026,26.099998,23.225142,-295.7430969750141
22.0,24.0,597.11084,26.5,23.193398,-314.34782537932364
22.0,24.0,678.31396,26.799995,23.276382,-407.85581181517244
22.0,24.0,661.3555,27.199997,23.270542,-407.438605247697
22.0,24.0,633.3002,27.5,23.369625,-409.4733969756369
22.0,24.0,633.51825,27.699997,23.465736,-436.24871902090194
22.0,24.0,575.4826,27.900002,23.521296,-413.3914836712423
22.0,24.0,540.18317,27.900002,23.624039,-404.526197816475
22.0,24.0,405.77362,28.0,23.704027,-400.17903806747813
22.0,24.0,390.96646,27.800003,23.737844,-404.63751184292414
22.0,24.0,247.26656,27.600006,23.756172,-433.81191145284504
22.0,24.0,254.63496,27.5,23.69294,-424.08368565817943
22.0,24.0,144.49908,27.5,23.687477,-466.66739736354907
22.0,24.0,171.33272,27.099998,23.579905,-450.6897034068078
22.0,24.0,86.70605,26.699997,23.559547,-191.21837553175135
22.0,24.0,96.80378,26.699997,23.697609,-205.80589367686275
22.0,24.0,15.179999,25.199997,23.662397,-233.8475203101491
22.0,24.0,39.2084,24.299995,23.55671,-216.1599550637569
22.0,24.0,15.370315,23.5,23.516338,-240.99422781308658
15.0,28.0,0.0,22.600002,23.410046,-232.61882376987808
15.0,28.0,0.0,21.7,23.338547,-262.951337824898
15.0,28.0,0.0,21.100002,23.211996,-248.43017944390095
15.0,28.0,0.0,20.400002,23.143017,-288.9507929453081
15.0,28.0,0.0,20.0,22.998604,-295.4653403928776
15.0,28.0,0.0,19.599998,22.893381,-508.02594218879733
15.0,28.0,0.0,19.3,22.480412,-585.5604082617156
15.0,28.0,0.0,19.0,22.212986,-621.0290787173204
15.0,28.0,0.0,18.800003,22.019594,-207.436003442902
15.0,28.0,0.0,18.600002,22.518105,-840.5458493304959
15.0,28.0,0.0,18.3,21.56222,122.96598747384206
15.0,28.0,0.0,18.099998,22.790958,-1018.1728586390876
15.0,28.0,0.0,17.900002,21.195274,298.11597625830836
15.0,28.0,0.0,17.600002,22.871723,-977.2224136794732
15.0,28.0,0.0,17.3,21.150814,262.89277329302286
15.0,28.0,0.0,17.099998,22.706676,105.35973301639541
15.0,28.0,0.0,17.0,22.671034,109.13330888918642
15.0,28.0,0.0,16.900002,22.682182,225.77831031021066
15.0,28.0,1.98,17.900002,22.869228,183.64190410522195
15.0,28.0,60.696705,18.899998,22.854815,204.24298815093954
22.0,24.0,23.925,19.8,22.929932,207.23172917773638
22.0,24.0,118.35723,20.7,22.981174,164.13566488812086
22.0,24.0,96.38677,21.5,22.992855,165.44932107756387
22.0,24.0,214.61679,22.3,23.051516,2.4383754972780594
22.0,24.0,133.30762,23.099998,23.099724,-14.55109569068668
22.0,24.0,311.57626,23.899998,23.13681,-106.47691273738292
22.0,24.0,297.4129,24.5,23.112974,-112.99352804955521
22.0,24.0,471.00464,25.199997,23.18236,-184.59478918730707
22.0,24.0,480.23923,25.800003,23.21045,-205.00225458635924
22.0,24.0,584.03345,26.400002,23.289942,-320.2540881425869
22.0,24.0,611.35425,26.699997,23.25346,-340.9755712446598
22.0,24.0,643.35297,27.099998,23.327717,-394.64928278738637
22.0,24.0,627.7599,27.399994,23.363688,-394.33572754532713
22.0,24.0,654.87555,27.600006,23.459179,-450.55131633844746
22.0,24.0,655.0646,27.900002,23.47936,-464.41915155378103
22.0,24.0,575.87,28.099998,23.542086,-424.06259447484547
22.0,24.0,562.7847,28.099998,23.66451,-438.88886596999896
22.0,24.0,412.145,28.0,23.713253,-405.520988809388
22.0,24.0,408.28583,27.699997,23.780115,-417.33868212714833
22.0,24.0,241.06976,27.399994,23.790653,-439.853817725251
22.0,24.0,212.54991,26.900002,23.727562,-430.6307254691102
22.0,24.0,121.20648,26.400002,23.702972,-469.2237338125923
22.0,24.0,104.07348,26.0,23.585995,-457.57988068751513
22.0,24.0,55.275,25.599998,23.531517,-195.01195387827397
22.0,24.0,40.094997,25.599998,23.657906,-211.59317071045484
22.0,24.0,25.74,24.199997,23.597775,-223.03699548528198
22.0,24.0,13.035001,23.400002,23.515774,-212.6496950859098
22.0,24.0,23.61371,22.600002,23.456638,-221.42076093067703
15.0,28.0,0.0,22.399998,23.374231,-231.25989134822447
15.0,28.0,0.0,22.3,23.280449,-256.2821434893739
15.0,28.0,0.0,22.099998,23.166159,-243.1616571531565
15.0,28.0,0.0,22.0,23.107382,-293.31324673761276
15.0,28.0,0.0,21.900002,22.96365,-301.5404513274427
15.0,28.0,0.0,21.8,22.87092,-517.2741431257841
15.0,28.0,0.0,21.8,22.470594,-591.9377618759097
15.0,28.0,0.0,21.7,22.22583,-772.2043935842719
15.0,28.0,0.0,21.7,21.832642,-129.63219491670804
15.0,28.0,0.0,21.7,22.656223,-1039.0651591601345
15.0,28.0,0.0,21.7,21.346954,163.02027244620672
15.0,28.0,0.0,21.7,22.893747,-1090.412536794294
15.0,28.0,0.0,21.7,21.190445,280.75382649412086
15.0,28.0,0.0,21.7,22.951416,-1058.8471047213027
15.0,28.0,0.0,21.599998,21.163479,250.90031176030556
15.0,28.0,0.0,21.5,22.83103,71.52944491821091
15.0,28.0,0.0,21.5,22.797085,71.88252568434058
15.0,28.0,0.0,21.5,22.822203,147.03051756010535
15.0,28.0,3.549504,22.199997,22.96568,118.69307569289379
15.0,28.0,32.333942,22.900002,22.977768,144.7320952738193
22.0,24.0,54.323235,23.5,23.064837,97.84363974847179
22.0,24.0,123.13933,24.199997,23.058752,66.84032392609402
22.0,24.0,64.93525,24.699997,23.079283,121.49011089121257
22.0,24.0,176.22433,25.300003,23.208176,-80.02865463241329
22.0,24.0,128.1882,26.0,23.200245,-79.1153485972053
22.0,24.0,305.8811,26.699997,23.25689,-160.84465762975094
22.0,24.0,292.04,27.600006,23.248669,-168.91170434056386
22.0,24.0,466.84238,28.5,23.318338,-236.20427711614627
22.0,24.0,476.59613,29.0,23.355791,-261.0207778907395
22.0,24.0,593.61444,29.5,23.432821,-367.5720123525076
22.0,24.0,606.8292,30.100006,23.414545,-389.34340897526
22.0,24.0,661.18134,30.599998,23.491867,-468.5072556082273
22.0,24.0,666.2653,30.900002,23.500078,-485.29623965671385
22.0,24.0,654.1041,31.300003,23.577559,-510.04059346027134
22.0,24.0,646.534,31.400002,23.640522,-524.1161546584718
22.0,24.0,570.5115,31.5,23.708767,-486.87227558511745
22.0,24.0,558.6557,31.400002,23.828455,-501.5523389631752
22.0,24.0,442.80862,31.400002,23.877363,-476.0136658419216
22.0,24.0,404.81613,31.199997,23.942364,-485.7559442000693
22.0,24.0,245.81299,31.099998,23.95332,-483.565540928481
22.0,24.0,206.91867,30.800003,23.931484,-477.09900188241306
22.0,24.0,126.44775,30.5,23.912125,-502.60871545986663
22.0,24.0,102.725815,29.899994,23.825033,-494.5905247808365
22.0,24.0,54.780003,29.199997,23.775818,-236.43671990520158
22.0,24.0,40.33404,29.199997,23.901155,-252.02403849890618
22.0,24.0,24.255001,27.399994,23.845964,-261.52530671258853
22.0,24.0,11.88,26.699997,23.768278,-251.68167161296776
22.0,24.0,24.26823,26.0,23.709538,-260.44363510116875
15.0,28.0,0.0,25.599998,23.629066,-254.22630370717218
15.0,28.0,0.0,25.199997,23.56058,-285.4355702020498
15.0,28.0,0.0,24.899994,23.440407,-274.55026119768615
15.0,28.0,0.0,24.599998,23.376186,-295.652700926861
15.0,28.0,0.0,24.400002,23.273134,-297.47112159865895
15.0,28.0,0.0,24.099998,23.194805,-445.08361308453647
15.0,28.0,0.0,23.899998,22.899431,-515.7018311429325
15.0,28.0,0.0,23.600002,22.67978,-1026.6225597328753
15.0,28.0,0.0,23.400002,21.792406,-495.2154137332627
15.0,28.0,0.0,23.2,22.352005,-965.5392108528747
15.0,28.0,0.0,23.099998,21.626945,-15.125174592308156
15.0,28.0,0.0,22.900002,22.862293,-1061.1581233432794
15.0,28.0,0.0,22.800003,21.411942,142.44904363764232
15.0,28.0,0.0,22.7,22.94629,-1047.743095816267
15.0,28.0,0.0,22.600002,21.337854,205.93724788881957
15.0,28.0,0.0,22.5,22.938353,19.27200922234664
15.0,28.0,0.0,22.600002,22.877075,19.96718844703645
15.0,28.0,0.0,22.600002,22.890951,119.99804502384711
15.0,28.0,1.98,23.400002,23.063154,87.11236336121777
15.0,28.0,50.22666,24.199997,23.06758,81.66268485116723
22.0,24.0,21.945,24.899994,23.107914,98.93962475841363
22.0,24.0,118.89847,25.5,23.177591,-0.7527463169389534
22.0,24.0,68.86914,26.400002,23.105698,68.49375311702255
22.0,24.0,181.41019,27.199997,23.243202,-111.45876487896862
22.0,24.0,132.79527,28.300003,23.269623,-118.24114969799376
22.0,24.0,304.01144,29.400002,23.324173,-188.54052373416488
22.0,24.0,289.9961,30.0,23.338875,-192.84678569803862
22.0,24.0,461.31345,30.599998,23.423496,-272.7512839588991
22.0,24.0,471.81317,31.0,23.44691,-292.2378932138005
22.0,24.0,585.8278,31.400002,23.531223,-392.81452416935997
22.0,24.0,591.14215,31.599998,23.522562,-408.3714648457043
22.0,24.0,619.3038,31.799995,23.606617,-468.4814506272013
22.0,24.0,600.5067,32.0,23.632576,-467.85221543468344
22.0,24.0,616.6697,32.1,23.72371,-517.1688430035092
22.0,24.0,639.39246,32.1,23.746864,-550.565699101323
22.0,24.0,561.85516,32.199997,23.779657,-503.6070074562192
22.0,24.0,549.61115,32.1,23.903444,-518.4007873904961
22.0,24.0,404.47144,32.0,23.947588,-493.00385971426033
22.0,24.0,402.13074,31.799995,23.998566,-501.773166018917
22.0,24.0,190.2189,31.699997,24.00848,-492.95916638846654
22.0,24.0,208.62799,31.300003,23.97898,-487.5618026280732
22.0,24.0,125.740715,30.900002,23.96023,-512.3483096634252
22.0,24.0,116.82957,30.400002,23.87197,-499.20364318692043
22.0,24.0,47.52,29.899994,23.832851,-249.77375847725602
22.0,24.0,59.042355,29.899994,23.943462,-261.81168436854625
22.0,24.0,24.09,28.099998,23.897491,-269.5515122251411
22.0,24.0,12.375001,27.399994,23.8222,-259.93337008116646
22.0,24.0,23.380827,26.699997,23.763786,-268.92633776944797
15.0,28.0,0.0,26.400002,23.682926,-260.5483004166771
15.0,28.0,0.0,26.199997,23.618439,-288.3480650652856
15.0,28.0,0.0,26.0,23.506132,-281.81773509519974
15.0,28.0,0.0,25.800003,23.439728,-293.2698136881776
15.0,28.0,0.0,25.599998,23.354637,-299.9215623637336
15.0,28.0,0.0,25.400002,23.275764,-427.2493604138446
15.0,28.0,0.0,25.300003,23.015575,-492.73853603665526
15.0,28.0,0.0,25.100006,22.815195,-1028.148178625911
15.0,28.0,0.0,25.0,21.901264,-833.317537221764
15.0,28.0,0.0,24.899994,21.951485,-801.3281605475794
15.0,28.0,0.0,24.800003,21.894896,-540.6676705743896
